チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,0.111,15,10,9,2,1,0,0,0,1,1,4,0,0,1,0,0,1,1,0,0.2,0.111,0.311
ロッテ,0.222,14,39,36,4,8,1,0,0,9,8,9,2,0,0,0,1,3,0,2,0.256,0.25,0.506
楽天,0.269,13,27,26,2,7,1,1,0,10,4,11,1,0,0,0,0,0,0,0,0.296,0.385,0.681
オリックス,0.304,9,24,23,4,7,0,0,1,10,2,7,1,0,0,0,0,1,0,0,0.333,0.435,0.768
西武,0.283,22,53,46,5,13,2,0,0,15,2,6,5,0,2,0,0,3,0,0,0.377,0.326,0.703
