条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.19,122,116,22,2,0,2,2,35,6,0,0,0,0.23
1塁,0.29,37,31,9,2,1,0,3,9,2,0,4,0,0.333
2塁,0.056,22,18,1,0,0,1,2,8,3,0,1,0,0.19
3塁,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0.0
1・2塁,0.25,10,8,2,1,0,0,2,1,0,0,2,0,0.25
1・3塁,0.333,3,3,1,0,1,0,2,0,0,0,0,0,0.333
2・3塁,0.5,5,4,2,0,0,0,3,2,1,0,0,0,0.6
満塁,0.333,4,3,1,1,0,0,3,0,0,0,0,1,0.25
得点圏,0.189,45,37,7,2,1,1,12,12,4,0,3,1,0.262
