チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
巨人,0.2,3,11,10,2,2,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0.273,0.2,0.473
阪神,0.167,3,12,12,1,2,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0.167,0.25,0.417
ＤｅＮＡ,0.308,3,14,13,2,4,0,0,0,4,1,2,0,0,1,0,0,0,0,1,0.357,0.308,0.665
広島,0.385,3,13,13,0,5,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0.385,0.462,0.846
ヤクルト,0.231,3,13,13,1,3,0,0,1,6,3,4,0,0,0,0,0,0,0,0,0.231,0.462,0.692
中日,0.182,3,13,11,0,2,1,0,0,3,0,1,0,0,2,0,0,0,0,0,0.308,0.273,0.58
