種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,3.86,3,0,3,0,0,0,0,0,0,0,0,4.2,3,1,7,2,0,2,2,1.07,0.176,-,2.33
Nighter,8.64,5,0,5,0,0,0,0,0,0,0,0,8.1,12,2,4,1,0,9,8,1.56,0.324,-,0.93
