条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,.067,31,30,2,1,0,0,0,9,1,0,0,0,.097
1塁,.231,14,13,3,1,0,0,1,4,1,0,0,0,.286
2塁,.000,2,2,0,0,0,0,0,1,0,0,0,0,.000
3塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
1・2塁,.250,4,4,1,0,0,0,0,1,0,0,0,0,.250
1・3塁,1.000,1,1,1,0,0,0,1,0,0,0,0,0,1.000
2・3塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
満塁,.000,1,1,0,0,0,0,0,1,0,0,0,0,.000
得点圏,.250,8,8,2,0,0,0,1,3,0,0,0,0,.250
