打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,16,2,.125,0,6,0,0,0,0.125
2打席目,16,2,.125,0,5,0,0,0,0.125
3打席目,11,0,.000,0,4,1,0,0,0.083
4打席目,5,2,.400,0,1,1,0,0,0.5
5打席目以上,0,0,-,0,0,0,0,0,
