アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,162,34.8%,安打,142,77.6%
フライ,171,36.8%,四死球,31,16.9%
空三振,88,18.9%,失策出塁,10,5.5%
見三振,35,7.5%,野選,0,0.0%
犠打,9,1.9%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
