条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.227,402,383,87,18,2,11,69,18,1,0,0,0.264
1塁,0.307,108,101,31,6,0,3,20,2,1,4,0,0.327
2塁,0.122,55,49,6,2,0,1,19,3,1,2,0,0.189
3塁,0.455,11,11,5,0,1,0,3,0,0,0,0,0.455
1・2塁,0.25,37,32,8,3,0,0,4,1,2,2,0,0.314
1・3塁,0.2,12,10,2,0,0,0,2,0,0,1,1,0.182
2・3塁,0.2,13,10,2,1,0,0,3,2,0,0,1,0.308
満塁,0.111,10,9,1,0,0,0,3,0,0,0,1,0.1
得点圏,0.198,138,121,24,6,1,1,34,6,3,5,3,0.248
