球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
チェンジアップ,542,23.2%,126.7,91,48,103,159,44.6%,27.2%,0.207,174,36,3,37,3,0
ストレート,537,23.0%,142.7,24,151,93,167,49.9%,11.0%,0.229,131,30,4,30,6,2
スライダー,374,16.0%,126.9,53,70,76,89,53.2%,24.7%,0.2,110,22,1,26,4,1
ツーシーム,335,14.3%,142.0,19,90,55,106,49.0%,13.7%,0.316,76,24,3,14,5,0
カットボール,241,10.3%,134.6,24,48,56,57,53.1%,17.6%,0.258,62,16,3,8,3,2
シュート,215,9.2%,143.7,13,48,40,79,47.0%,14.8%,0.233,43,10,1,8,4,0
カーブ,95,4.1%,109.2,8,32,6,40,48.4%,34.8%,0.444,9,4,0,0,1,0
