打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.22,24,66,59,5,13,6,0,0,19,2,19,6,1,0,1,0,1,0,0,0.292,0.322,0.614
Nighter,0.207,27,64,58,2,12,2,1,1,19,5,15,3,0,1,1,1,1,0,1,0.254,0.328,0.582
