条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.143,18,14,2,0,0,0,0,1,1,2,0,.250
1-0より,.100,12,10,1,1,0,0,0,0,0,1,1,.091
2-0より,.000,2,1,0,0,0,0,0,0,0,1,0,.000
3-0より,-,0,0,0,0,0,0,0,0,0,0,0,-
0-1より,.125,16,16,2,1,0,0,0,0,0,0,0,.125
1-1より,.300,20,20,6,1,1,0,0,0,0,0,0,.300
2-1より,.214,14,14,3,2,0,0,0,0,0,0,0,.214
3-1より,.556,17,9,5,0,0,2,0,7,0,0,1,.706
0-2より,.182,12,11,2,1,0,0,6,0,0,0,1,.167
1-2より,.182,22,22,4,1,0,0,8,0,0,0,0,.182
2-2より,.167,27,24,4,1,0,1,7,0,2,0,1,.222
3-2より,.364,21,11,4,1,0,1,1,10,0,0,0,.667
