条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.252,330,302,76,15,0,7,7,44,27,1,0,0,0.315
1塁,0.272,118,114,31,3,0,3,8,23,4,0,0,0,0.297
2塁,0.259,35,27,7,1,0,1,6,7,8,0,0,0,0.429
3塁,0.3,14,10,3,1,0,0,8,1,1,0,0,3,0.286
1・2塁,0.353,37,34,12,2,1,0,9,6,3,0,0,0,0.405
1・3塁,0.538,14,13,7,1,0,1,11,1,0,0,0,1,0.5
2・3塁,0.111,11,9,1,1,0,0,3,1,2,0,0,0,0.273
満塁,0.375,18,16,6,1,0,0,13,2,1,0,0,1,0.389
得点圏,0.33,129,109,36,7,1,2,50,18,15,0,0,5,0.395
