打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.279,57,245,226,28,63,12,0,7,96,31,36,18,0,0,0,1,3,0,8,0.331,0.425,0.755
Nighter,0.268,81,332,299,35,80,13,1,5,110,34,49,28,0,1,0,4,5,1,6,0.328,0.368,0.696
