背番,名前,席,打率,試合,打席,打数,得点,安打,内安,内安率,２Ｂ,３Ｂ,本塁,HR勝敗,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,成功率,失策,捕逸,併殺打,得点圏,出塁率,長打率,OPS,詳細URL,nf3_player_id
21,清宮幸太郎,左,.272,138,577,525,63,143,9,6.3,25,1,12,10-2-0,206,65,85,46,0,1,0,5,8,1,88.9,14,0,9,.330,.329,.392,.722,https://nf3.sakura.ne.jp/Pacific/F/f/21_stat.htm,
