チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,.200,6,5,5,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,.200,.200,0.4
日本ハム,.250,7,4,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,.250,.250,0.5
楽天,.167,10,7,6,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,.167,.167,0.333
オリックス,.357,7,17,14,0,5,2,0,0,7,2,3,2,0,0,1,0,0,0,1,.438,.500,0.938
西武,-,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
