打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,9,0,.000,0,2,2,1,0,0.182
2打席目,11,4,.364,0,3,1,0,0,0.417
3打席目,9,3,.333,0,2,0,0,0,0.333
4打席目,3,0,.000,0,1,0,0,0,0.0
5打席目以上,0,0,-,0,0,0,0,0,
