球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,打率,打数,安打,ＨＲ,三振,四球,死球
ストレート,28,50.0%,146.8,0,4,7,11,39.3%,0.0%,.200,5,1,0,0,2,0
スライダー,8,14.3%,133.8,2,1,2,3,62.5%,50.0%,.000,1,0,0,1,1,0
チェンジアップ,8,14.3%,121.6,2,1,2,3,62.5%,50.0%,.000,2,0,0,2,0,0
ツーシーム,5,8.9%,137.2,0,3,0,2,60.0%,-%,-,0,0,0,0,0,0
カーブ,3,5.4%,113.7,0,0,0,3,0.0%,-%,-,0,0,0,0,0,0
フォーク,2,3.6%,133.5,0,0,0,2,0.0%,-%,-,0,0,0,0,0,0
シュート,1,1.8%,137.0,0,0,0,1,0.0%,-%,-,0,0,0,0,0,0
カットボール,1,1.8%,144.0,0,0,0,1,0.0%,-%,-,0,0,0,0,0,0
