条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,.250,8,8,2,0,0,0,0,2,0,0,0,0,.250
1塁,.333,4,3,1,0,0,0,0,2,0,0,1,0,.333
2塁,1.000,1,1,1,0,0,0,0,0,0,0,0,0,1.000
3塁,.000,3,3,0,0,0,0,0,2,0,0,0,0,.000
1・2塁,.000,1,1,0,0,0,0,0,0,0,0,0,0,.000
1・3塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
2・3塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
満塁,.000,1,1,0,0,0,0,0,1,0,0,0,0,.000
得点圏,.167,6,6,1,0,0,0,0,3,0,0,0,0,.167
