打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,58,21,0.362,2,7,10,0,1,0.449
2打席目,66,17,0.258,3,12,2,0,0,0.279
3打席目,59,18,0.305,2,10,7,1,0,0.379
4打席目,48,12,0.25,1,10,5,4,0,0.321
5打席目以上,11,3,0.273,0,2,0,1,0,0.273
