条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.266,148,143,38,5,0,3,3,24,5,0,0,0,0.291
1塁,0.267,56,45,12,0,0,2,4,10,7,1,3,0,0.377
2塁,0.364,30,22,8,0,0,2,7,3,7,0,1,0,0.517
3塁,0.333,6,6,2,0,0,0,2,1,0,0,0,0,0.333
1・2塁,0.406,38,32,13,3,0,0,9,4,4,0,2,0,0.472
1・3塁,0.2,7,5,1,0,0,0,2,1,2,0,0,0,0.429
2・3塁,0.286,7,7,2,1,0,0,4,1,0,0,0,0,0.286
満塁,0.333,7,6,2,0,0,1,8,0,0,0,0,1,0.286
得点圏,0.359,95,78,28,4,0,3,32,10,13,0,3,1,0.446
