種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,3.27,9,9,0,3,2,0,0,0,0,0,0,55.0,51,5,49,9,0,22,20,1.09,0.245,4.5,-
Visitor,0.85,7,7,0,5,0,0,0,0,0,0,0,52.2,29,2,45,11,1,5,5,0.76,0.156,3.05,-
