種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,2.11,6,6,0,2,0,0,0,0,0,0,0,38.1,32,3,36,6,0,11,9,0.99,0.225,4.15,-
Nighter,2.08,10,10,0,6,2,0,0,0,0,0,0,69.1,48,4,58,14,1,16,16,0.89,0.19,3.55,-
