0
最終登板
連投状況
9/27
試:0連投中日:0連投中
登録状況
△5/4登録
▼5/5抹消
△5/17登録
▼5/19抹消
△5/30登録
▼5/31抹消
△6/10登録
▼6/18抹消
△6/29登録
▼7/15抹消
△7/31登録
▼8/8抹消
△8/19登録
""
