条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.206,38,34,7,1,1,1,0,0,1,3,0,.229
1-0より,.300,30,30,9,1,0,3,0,0,0,0,0,.300
2-0より,.200,5,5,1,1,0,0,0,0,0,0,0,.200
3-0より,-,0,0,0,0,0,0,0,0,0,0,0,-
0-1より,.452,31,31,14,3,0,1,0,0,0,0,0,.452
1-1より,.114,35,35,4,0,0,0,0,0,0,0,0,.114
2-1より,.118,17,17,2,0,0,0,0,0,0,0,0,.118
3-1より,.200,13,5,1,1,0,0,0,8,0,0,0,.692
0-2より,.111,54,54,6,1,0,0,23,0,0,0,0,.111
1-2より,.165,85,85,14,5,0,0,33,0,0,0,0,.165
2-2より,.241,58,58,14,2,0,1,22,0,0,0,0,.241
3-2より,.200,52,40,8,0,0,1,16,12,0,0,0,.385
