月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.258,24,73,66,10,17,2,3,2,31,11,12,4,0,2,1,0,0,0,3,.319,.470,0.789
5月,.214,17,66,56,4,12,2,0,1,17,8,15,7,0,2,0,1,2,0,3,.318,.304,0.622
6月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
7月,.302,18,71,63,8,19,3,2,0,26,8,12,3,0,4,1,0,0,0,2,.371,.413,0.784
8月,.190,22,66,58,5,11,1,2,1,19,6,15,5,0,1,1,1,1,0,3,.262,.328,0.589
9月,.280,18,54,50,5,14,2,0,3,25,6,14,2,0,1,1,0,2,0,2,.321,.500,0.821
10月,.000,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.000,.000,0.0
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
