打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.273,46,143,132,12,36,6,3,0,48,10,32,6,0,4,1,0,2,0,7,0.324,0.364,0.688
Nighter,0.227,54,189,163,20,37,4,4,7,70,29,37,15,0,6,3,2,3,0,6,0.312,0.429,0.741
