チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,0.231,23,89,78,7,18,5,0,3,32,6,14,10,1,1,0,0,0,0,1,0.326,0.41,0.736
日本ハム,0.213,21,87,80,9,17,1,0,4,30,8,14,7,0,0,0,0,0,0,1,0.276,0.375,0.651
ロッテ,0.258,22,96,89,6,23,4,0,2,33,12,17,4,0,0,0,3,0,0,2,0.281,0.371,0.652
楽天,0.301,24,96,83,9,25,6,0,2,37,12,13,12,0,1,0,0,0,0,1,0.396,0.446,0.842
西武,0.284,22,86,81,7,23,1,0,2,30,8,16,2,0,2,0,1,1,0,1,0.314,0.37,0.684
