球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,打率,打数,安打,ＨＲ,三振,四球,死球
ストレート,13,36.1%,147.5,2,3,2,3,53.8%,28.6%,.333,3,1,0,0,0,0
カットボール,9,25.0%,145.1,3,1,2,2,66.7%,50.0%,.000,3,0,0,2,0,0
チェンジアップ,5,13.9%,133.0,1,1,0,3,40.0%,100.0%,-,0,0,0,0,0,0
スライダー,2,5.6%,132.0,0,0,1,1,50.0%,0.0%,-,0,0,0,0,0,0
フォーク,2,5.6%,131.5,1,1,0,0,100.0%,100.0%,.000,1,0,0,1,0,0
シュート,2,5.6%,143.5,0,0,0,2,0.0%,-%,-,0,0,0,0,0,0
ツーシーム,2,5.6%,136.5,1,0,0,0,50.0%,50.0%,.000,1,0,0,0,0,0
ナックルカーブ,1,2.8%,129.0,0,0,0,0,0.0%,0.0%,1.000,1,1,0,0,0,0
