月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.273,22,91,88,13,24,4,1,3,39,19,15,1,0,0,2,0,3,0,0,.281,.443,0.724
5月,.218,16,63,55,4,12,2,0,1,17,7,8,5,1,0,1,2,1,0,0,.274,.309,0.583
6月,.267,19,67,60,13,16,7,0,1,26,6,6,7,0,0,0,0,2,0,0,.343,.433,0.777
7月,.301,20,75,73,7,22,5,0,3,36,10,8,2,0,0,0,0,1,2,0,.320,.493,0.813
8月,.400,19,83,80,12,32,4,0,4,48,8,8,2,0,0,0,1,2,0,0,.410,.600,1.01
9月,.217,20,74,69,2,15,3,0,0,18,3,4,1,0,1,2,1,1,0,0,.236,.261,0.497
10月,.250,3,10,8,3,2,1,0,0,3,0,0,2,0,0,0,0,0,0,0,.400,.375,0.775
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
