種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,0.53,17,0,17,1,0,15,0,16,1,1,0,17.0,8,0,16,4,0,1,1,0.71,0.145,-,17.0
Nighter,1.34,34,0,34,4,2,24,0,28,4,4,2,33.2,20,3,40,9,2,5,5,0.86,0.174,-,6.73
