チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,0.281,16,67,64,5,18,2,0,1,23,4,11,2,0,0,1,0,0,0,0,0.303,0.359,0.662
日本ハム,0.282,19,80,78,8,22,4,0,1,29,7,11,0,0,1,1,0,1,1,0,0.291,0.372,0.663
ロッテ,0.419,15,67,62,3,26,5,0,1,34,5,14,5,1,0,0,0,1,0,0,0.463,0.548,1.011
楽天,0.382,13,60,55,5,21,5,1,1,31,6,9,4,0,1,0,0,1,0,0,0.433,0.564,0.997
西武,0.18,16,67,61,2,11,4,0,0,15,7,5,4,0,0,2,0,0,0,0,0.231,0.246,0.477
