打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.319,35,145,138,12,44,14,0,3,67,11,20,5,0,2,0,0,0,0,0,0.352,0.486,0.837
Nighter,0.305,61,267,249,17,76,9,1,2,93,29,40,13,2,0,4,1,4,1,0,0.338,0.373,0.712
