種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,1.82,30,0,30,0,1,5,24,5,24,0,1,29.2,27,1,44,7,1,6,6,1.15,0.243,-,4.94
Visitor,1.17,23,0,23,0,0,0,22,0,22,0,0,23.0,13,1,28,4,0,3,3,0.74,0.169,-,7.67
