チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
巨人,3.0,9,0,9,0,1,0,8,0,8,0,1,9.0,12,0,9,2,1,3,3,1.56,0.324,-,3.0
阪神,1.8,10,0,10,0,0,2,8,2,8,0,0,10.0,11,0,15,3,0,2,2,1.4,0.297,-,5.0
ＤｅＮＡ,3.38,8,0,8,0,0,2,6,2,6,0,0,8.0,6,1,15,2,0,3,3,1.0,0.2,-,2.67
広島,0.0,8,0,8,0,0,1,7,1,7,0,0,8.0,4,0,13,0,0,0,0,0.5,0.148,-,99.0
ヤクルト,0.84,11,0,11,0,0,0,10,0,10,0,0,10.2,5,1,11,0,0,1,1,0.47,0.143,-,10.67
