球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,488,58.6%,153.9,40,103,106,161,51.0%,17.9%,0.222,108,24,2,35,8,1
フォーク,338,40.6%,144.4,69,40,60,125,50.0%,39.9%,0.203,79,16,0,37,3,0
カットボール,7,0.8%,141.0,0,2,1,3,42.9%,0.0%,0.0,1,0,0,0,0,0
