種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,1.74,21,0,21,0,1,1,19,1,19,0,1,20.2,19,0,27,3,1,4,4,1.06,0.244,-,5.17
Nighter,1.41,32,0,32,0,0,4,27,4,27,0,0,32.0,21,2,45,8,0,5,5,0.91,0.191,-,6.4
