種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,2.92,8,7,1,3,1,0,0,0,0,0,0,40.0,33,1,44,7,4,13,13,1.0,0.231,3.07,2.00
Nighter,0.24,6,6,0,3,0,0,0,0,0,0,0,38.0,23,0,33,11,1,2,1,0.89,0.183,1.98,-
