種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,3.5,15,15,0,7,6,0,0,0,0,0,0,100.1,98,7,83,22,3,44,39,1.2,0.257,3.18,-
Visitor,2.41,11,11,0,7,3,0,0,0,0,0,0,74.2,69,3,38,19,3,23,20,1.18,0.252,4.76,-
