チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
日本ハム,3.0,4,4,0,2,2,0,0,0,0,0,0,30.0,24,2,26,6,0,11,10,1.0,0.22,2.7,-
ロッテ,4.53,7,7,0,2,3,0,0,0,0,0,0,43.2,54,3,27,8,1,28,22,1.42,0.3,4.5,-
楽天,2.67,4,4,0,3,1,0,0,0,0,0,0,27.0,22,2,16,7,2,8,8,1.07,0.234,2.25,-
オリックス,2.25,5,5,0,4,1,0,0,0,0,0,0,36.0,30,3,20,6,2,9,9,1.0,0.227,6.46,-
西武,4.15,3,3,0,1,2,0,0,0,0,0,0,17.1,19,0,11,6,1,9,8,1.44,0.292,2.37,-
