打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.176,7,18,17,1,3,1,0,0,4,1,6,1,0,0,0,0,0,0,0,0.222,0.235,0.458
Nighter,0.222,15,41,36,3,8,1,0,1,12,3,10,4,0,1,0,0,0,0,0,0.317,0.333,0.65
