条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,.212,36,33,7,2,0,1,1,9,2,1,0,0,.278
1塁,.200,12,10,2,0,0,0,0,2,2,0,0,0,.333
2塁,.000,2,1,0,0,0,0,0,1,1,0,0,0,.500
3塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
1・2塁,.000,2,2,0,0,0,0,0,1,0,0,0,0,.000
1・3塁,.000,1,1,0,0,0,0,0,0,0,0,0,0,.000
2・3塁,.500,4,4,2,0,0,0,3,1,0,0,0,0,.500
満塁,.000,2,2,0,0,0,0,0,2,0,0,0,0,.000
得点圏,.200,11,10,2,0,0,0,3,5,1,0,0,0,.273
