打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,69,14,0.203,0,17,9,5,0,0.295
2打席目,75,17,0.227,0,17,7,0,1,0.289
3打席目,67,13,0.194,0,16,10,0,0,0.299
4打席目,46,11,0.239,0,5,11,6,0,0.386
5打席目以上,25,8,0.32,0,6,1,2,0,0.346
