チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,5.2,5,5,0,0,3,0,0,0,0,0,0,27.2,27,1,25,18,1,16,16,1.63,0.262,0.96,-
日本ハム,1.29,1,1,0,0,0,0,0,0,0,0,0,7.0,3,1,10,2,0,2,1,0.71,0.12,0.0,-
ロッテ,2.67,5,5,0,0,2,0,0,0,0,0,0,30.1,27,0,26,11,1,10,9,1.25,0.231,1.54,-
楽天,1.5,2,2,0,1,0,0,0,0,0,0,0,12.0,13,0,8,2,1,2,2,1.25,0.277,4.85,-
西武,1.95,7,7,0,2,3,0,0,0,0,0,0,37.0,45,1,35,11,0,10,8,1.51,0.296,2.02,-
