球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,130,58.8%,149.8,10,24,20,55,41.5%,19.6%,.269,26,7,1,9,6,0
フォーク,80,36.2%,140.6,23,9,8,26,50.0%,51.1%,.417,24,10,0,10,1,0
スライダー,6,2.7%,134.4,0,2,1,3,50.0%,0.0%,-,0,0,0,0,0,0
ナックルカーブ,2,0.9%,124.5,1,0,0,1,50.0%,100.0%,-,0,0,0,0,0,0
カットボール,2,0.9%,150.0,0,0,0,2,0.0%,-%,-,0,0,0,0,0,0
カーブ,1,0.5%,123.0,0,0,0,1,0.0%,-%,-,0,0,0,0,0,0
