打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.323,8,32,31,4,10,0,0,1,13,4,6,1,0,0,0,0,0,0,2,0.344,0.419,0.763
Nighter,0.167,22,62,54,2,9,2,0,0,11,3,22,6,0,0,1,1,1,0,3,0.246,0.204,0.45
