チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
巨人,0.311,25,108,103,11,32,3,0,3,44,10,17,4,1,1,0,0,0,0,1,0.343,0.427,0.77
阪神,0.217,25,100,92,6,20,2,0,0,22,3,18,5,0,3,0,0,0,0,1,0.28,0.239,0.519
ＤｅＮＡ,0.266,25,99,94,13,25,8,0,4,45,13,12,3,0,2,0,0,0,0,2,0.303,0.479,0.782
ヤクルト,0.284,21,86,81,7,23,3,0,4,38,14,7,4,0,1,0,0,0,1,2,0.326,0.469,0.795
中日,0.26,24,99,96,10,25,9,0,2,40,10,16,3,1,0,0,0,1,0,0,0.283,0.417,0.699
