打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.343,35,143,140,22,48,12,0,7,81,24,23,2,2,1,0,0,1,1,1,0.357,0.579,0.935
Nighter,0.253,103,429,399,38,101,18,0,10,149,41,61,20,1,8,0,2,1,2,7,0.301,0.373,0.674
