条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.316,250,237,75,11,0,5,30,10,3,0,0,0.352
1塁,0.212,109,104,22,3,1,2,12,3,0,2,0,0.234
2塁,0.147,41,34,5,1,0,1,3,6,1,0,0,0.293
3塁,0.333,7,6,2,1,0,0,1,1,0,0,0,0.429
1・2塁,0.308,28,26,8,0,0,2,4,0,0,2,0,0.308
1・3塁,0.538,13,13,7,4,1,0,2,0,0,0,0,0.538
2・3塁,0.222,11,9,2,0,0,0,1,1,0,0,1,0.273
満塁,0.571,8,7,4,1,0,0,2,1,0,0,0,0.625
得点圏,0.295,108,95,28,7,1,3,13,9,1,2,1,0.358
