アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,52,31.1%,安打,37,61.7%
フライ,63,37.7%,四死球,21,35.0%
空三振,36,21.6%,失策出塁,2,3.3%
見三振,11,6.6%,野選,0,0.0%
犠打,5,3.0%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
