種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,2.51,14,0,14,1,2,4,4,5,5,1,2,14.1,13,0,17,2,3,4,4,1.05,0.245,-,3.58
Nighter,1.93,36,1,35,1,2,16,8,16,8,0,2,42.0,24,3,30,14,2,10,9,0.9,0.163,9.00,3.7
