球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,535,62.7%,150.9,41,97,112,177,46.7%,15.7%,0.198,126,25,2,24,13,2
スライダー,157,18.4%,126.9,39,20,14,69,46.5%,57.4%,0.148,27,4,1,12,1,0
シンカー,136,15.9%,138.6,25,9,21,49,40.4%,32.1%,0.163,43,7,0,11,0,3
カットボール,25,2.9%,138.8,2,3,5,11,40.0%,18.2%,0.25,4,1,0,0,0,0
