条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.368,84,76,28,3,0,2,0,2,0,5,1,0.38
1-0より,.283,56,53,15,2,0,0,0,0,0,2,1,0.278
2-0より,.571,8,7,4,0,0,0,0,1,0,0,0,0.625
3-0より,-,7,0,0,0,0,0,0,7,0,0,0,1.0
0-1より,.241,56,54,13,1,0,0,0,0,0,2,0,0.241
1-1より,.382,57,55,21,4,0,3,0,0,0,2,0,0.382
2-1より,.125,24,24,3,0,0,0,0,0,0,0,0,0.125
3-1より,.571,20,7,4,1,0,0,0,13,0,0,0,0.85
0-2より,.130,56,54,7,1,0,0,25,0,1,1,0,0.145
1-2より,.191,96,94,18,2,0,1,27,0,2,0,0,0.208
2-2より,.186,89,86,16,1,0,0,25,0,2,1,0,0.205
3-2より,.200,69,55,11,3,0,0,15,14,0,0,0,0.362
