アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,5,20.8%,安打,3,37.5%
フライ,12,50.0%,四死球,5,62.5%
空三振,3,12.5%,失策出塁,0,0.0%
見三振,4,16.7%,野選,0,0.0%
犠打,0,0.0%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
