アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,20,34.5%,安打,22,71.0%
フライ,20,34.5%,四死球,9,29.0%
空三振,9,15.5%,失策出塁,0,0.0%
見三振,6,10.3%,野選,0,0.0%
犠打,3,5.2%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
