種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,4.91,11,0,11,3,2,3,0,6,3,3,2,11.0,12,0,9,2,1,6,6,1.27,0.273,-,1.83
Nighter,3.96,30,0,30,2,1,10,0,12,2,2,1,25.0,30,1,23,6,1,11,11,1.44,0.291,-,2.27
