球場,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
東京ドーム,4.74,23,0,23,0,2,8,0,8,0,0,2,19.0,15,5,16,6,0,10,10,1.11,0.217,-,1.90
甲子園,0.00,6,0,6,1,0,2,0,3,1,1,0,5.0,4,0,4,3,0,0,0,1.4,0.235,-,99.00
横浜,2.08,5,0,5,0,0,1,0,1,0,0,0,4.1,3,1,2,0,1,1,1,0.69,0.214,-,4.33
マツダスタジアム,3.00,7,0,7,0,0,2,0,2,0,0,0,6.0,5,1,5,2,0,2,2,1.17,0.238,-,3.00
神宮,3.86,5,0,5,0,1,0,0,0,0,0,1,4.2,3,1,5,1,1,2,2,0.86,0.2,-,2.33
バンテリンドーム,0.00,4,0,4,1,0,2,0,3,1,1,0,3.1,1,0,5,1,0,0,0,0.6,0.1,-,99.00
Ce その他,0.00,3,0,3,0,0,0,0,0,0,0,0,2.1,1,0,3,0,0,0,0,0.43,0.125,-,99.00
みずほPayPay,0.00,1,0,1,0,0,1,0,1,0,0,0,1.1,0,0,1,0,0,0,0,0.0,0.0,-,99.00
エスコンＦ,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
ZOZOマリン,0.00,2,0,2,0,0,0,0,0,0,0,0,1.1,1,0,0,0,0,0,0,0.75,0.2,-,99.00
楽天モバイル,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
京セラD大阪,0.00,1,0,1,0,0,1,0,1,0,0,0,0.2,1,0,2,1,0,0,0,3.0,0.333,-,99.00
ベルーナドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
