条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,.114,38,35,4,2,1,1,1,11,2,1,0,0,.184
1塁,.222,11,9,2,1,0,0,0,0,1,1,0,0,.364
2塁,.000,4,3,0,0,0,0,0,3,1,0,0,0,.250
3塁,.500,2,2,1,1,0,0,1,1,0,0,0,0,.500
1・2塁,.000,5,2,0,0,0,0,0,1,2,1,0,0,.600
1・3塁,.333,3,3,1,1,0,0,1,0,0,0,0,0,.333
2・3塁,.000,1,1,0,0,0,0,0,0,0,0,0,0,.000
満塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
得点圏,.182,15,11,2,2,0,0,2,5,3,1,0,0,.400
