種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,1.29,7,0,7,0,1,1,0,1,0,0,1,7.0,4,1,6,3,0,1,1,1.0,0.16,-,7.0
Visitor,6.75,10,0,10,0,2,0,1,0,1,0,2,8.0,10,3,6,4,0,6,6,1.75,0.313,-,1.33
