条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.274,205,186,51,11,1,2,2,43,18,1,0,0,0.341
1塁,0.231,76,65,15,2,0,1,3,12,9,0,2,0,0.324
2塁,0.227,25,22,5,1,0,1,3,1,3,0,0,0,0.32
3塁,0.222,10,9,2,1,0,0,2,2,1,0,0,0,0.3
1・2塁,0.2,28,15,3,1,0,0,4,4,9,0,4,0,0.5
1・3塁,0.333,16,12,4,0,0,0,7,1,1,0,0,3,0.313
2・3塁,0.0,6,4,0,0,0,0,1,2,1,0,0,1,0.167
満塁,0.286,7,7,2,1,0,0,3,2,0,0,0,0,0.286
得点圏,0.232,92,69,16,4,0,1,20,12,15,0,4,4,0.352
