条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.24,386,366,88,13,2,7,83,18,2,0,0,0.28
1塁,0.259,121,112,29,3,0,3,30,5,0,4,0,0.291
2塁,0.154,56,52,8,0,0,1,14,3,0,1,0,0.2
3塁,0.357,16,14,5,2,0,0,5,2,0,0,0,0.438
1・2塁,0.172,34,29,5,2,0,0,9,3,0,2,0,0.25
1・3塁,0.231,15,13,3,0,0,0,5,1,0,0,1,0.267
2・3塁,0.286,9,7,2,0,1,0,3,2,0,0,0,0.444
満塁,0.25,9,8,2,0,0,1,0,0,0,0,1,0.222
得点圏,0.203,139,123,25,4,1,2,36,11,0,3,2,0.265
