種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,6.3,10,0,10,1,0,2,0,3,1,1,0,10.0,15,1,9,3,0,7,7,1.8,0.341,-,1.43
Nighter,2.3,16,0,16,0,0,5,1,5,1,0,0,15.2,14,0,11,11,0,4,4,1.6,0.246,-,3.92
