月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.091,3,12,11,0,1,0,0,0,1,1,4,1,0,0,0,0,0,0,0,.167,.091,0.258
5月,.300,14,55,50,3,15,5,0,1,23,8,8,5,2,0,0,0,0,0,0,.364,.460,0.824
6月,.262,22,89,84,3,22,7,0,0,29,8,17,2,0,1,0,2,0,0,0,.281,.345,0.626
7月,.273,22,70,66,5,18,2,0,2,26,3,15,3,0,1,0,0,0,0,1,.314,.394,0.708
8月,.271,26,104,96,10,26,5,0,6,49,19,31,7,0,0,0,1,0,0,4,.317,.510,0.828
9月,.183,17,65,60,2,11,2,1,0,15,2,14,5,0,0,0,0,0,0,2,.246,.250,0.496
10月,1.000,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000,2.0
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
