打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,52,14,0.269,6,15,8,0,0,0.367
2打席目,58,15,0.259,6,8,2,0,0,0.283
3打席目,51,13,0.255,5,9,8,0,0,0.356
4打席目,38,3,0.079,0,18,11,0,0,0.286
5打席目以上,9,2,0.222,1,2,4,0,0,0.462
