条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.22,156,141,31,7,0,12,12,37,15,0,0,0,0.295
1塁,0.206,41,34,7,3,0,4,9,9,7,0,0,0,0.341
2塁,0.333,18,12,4,1,0,1,3,3,6,0,0,0,0.556
3塁,0.0,3,3,0,0,0,0,0,2,0,0,0,0,0.0
1・2塁,0.263,21,19,5,0,0,3,9,5,2,0,0,0,0.333
1・3塁,0.125,9,8,1,0,0,0,1,1,1,0,0,0,0.222
2・3塁,0.5,3,2,1,0,0,0,2,1,1,0,0,0,0.667
満塁,0.4,6,5,2,1,0,0,7,1,1,0,0,0,0.5
得点圏,0.265,60,49,13,2,0,4,22,13,11,0,0,0,0.4
